Date,Year,Month,Value,Indicator,Source,Frequency,File,Original_Indicator
2009-10,2009,,32447.9,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,8. Bank Credit (5)
2010-11,2010,,39420.8,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,8. Bank Credit (5)
2011-12,2011,,46118.5,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,8. Bank Credit (5)
1990-91,1990,,2658.3,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,(b) M3
2009-10,2009,,56027.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,(b) M3
2010-11,2010,,65041.2,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,(b) M3
2011-12,2011,,73592.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL080812F.xls,(b) M3
1990-91,1990,,13478.9,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2009-10,2009,,45076.4,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,3. General Index of Industrial Production (1)
2009-10,2009,,152.9,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,3. General Index of Industrial Production (1)
2010-11,2010,,165.5,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,3. General Index of Industrial Production (1)
2011-12,2011,,170.3,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,3. General Index of Industrial Production (1)
1990-91,1990,,1925.4,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,7. Aggregate Deposits (5)
2009-10,2009,,44928.3,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,7. Aggregate Deposits (5)
2010-11,2010,,52079.7,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,7. Aggregate Deposits (5)
2011-12,2011,,59090.8,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,7. Aggregate Deposits (5)
1990-91,1990,,1163.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,8. Bank Credit (5)
2009-10,2009,,32447.9,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,8. Bank Credit (5)
2010-11,2010,,39420.8,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,8. Bank Credit (5)
2011-12,2011,,46118.5,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,8. Bank Credit (5)
1990-91,1990,,2658.3,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,(b) M3
2009-10,2009,,56027.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,(b) M3
2010-11,2010,,65041.2,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,(b) M3
2011-12,2011,,73592.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL101012F.xls,(b) M3
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
2007-08,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,3. General Index of Industrial Production (1)
2009-10,2009,,304.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,7. Aggregate Deposits (5)
2009-10,2009,,4492826.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,8. Bank Credit (5)
2009-10,2009,,3244788.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,(b) M3
2008-09,2008,,4777069.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,(b) M3
2009-10,2009,,5579567.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_BUL110610.xls,(b) M3
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
2007-08,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,7. Aggregate Deposits (5)
2009-10,2009,,4486574.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,8. Bank Credit (5)
2009-10,2009,,3240399.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CBL080510.xls,8. Bank Credit (5)
1990-91 ,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
2006-07 ,2006,,2871120.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
2007-08 ,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,1. Gross Domestic Product at  Factor Cost (at 2004-05 prices)
1990-91 ,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,3. General Index of  Industrial Production (1)
2006-07 ,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,3. General Index of  Industrial Production (1)
2007-08 ,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,3. General Index of  Industrial Production (1)
2008-09 ,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,3. General Index of  Industrial Production (1)
1990-91 ,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,7. Aggregate Deposits (5)
2006-07 ,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,7. Aggregate Deposits (5)
2007-08 ,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,7. Aggregate Deposits (5)
2008-09 ,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,7. Aggregate Deposits (5)
1990-91 ,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,8. Bank Credit (5)
2006-07 ,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,8. Bank Credit (5)
2007-08 ,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,8. Bank Credit (5)
2008-09 ,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS090410.xls,8. Bank Credit (5)
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2007-08,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,3. General Index of Industrial Production (1)
2009-10,2009,,304.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,7. Aggregate Deposits (5)
2009-10,2009,,4492826.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,8. Bank Credit (5)
2009-10,2009,,3244788.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,(b) M3
2008-09,2008,,4794812.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,(b) M3
2009-10,2009,,5599762.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CS100710.xls,(b) M3
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,1. Gross Domestic Product at Factor Cost (at 1999-00 prices)
2006-07,2006,,2871120.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,1. Gross Domestic Product at Factor Cost (at 1999-00 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,3. General Index of Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,7. Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,8. Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSB1209.xls,8. Bank Credit (5)
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2006-07,2006,,2871120.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2007-08,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,3. General Index of Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CSM080310.xls,8. Bank Credit (5)
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2007-08,2007,,3898958.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2008-09,2008,,4162509.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
2007-08,2007,,277.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
2008-09,2008,,286.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
2009-10,2009,,316.2,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
2009-10,2009,,4492826.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
2009-10,2009,,3244788.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
2008-09,2008,,4794812.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
2009-10,2009,,5599762.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_CTSM0311.xls,(b) M3
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
2006-07,2006,,3310068.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
2008-09,2008,,4764019.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_EBU70110.xls,(b) M3
1990-91,1990,,1083572.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
2007-08,2007,,3893457.0,GDP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,1. Gross Domestic Product at Factor Cost (at 2004-05 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
2008-09,2008,,275.4,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
2009-10,2009,,304.2,IIP,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,3. General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
2008-09,2008,,3834110.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
2009-10,2009,,4492826.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,7. Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
2008-09,2008,,2775549.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
2009-10,2009,,3244788.0,Credit,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,8. Bank Credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2007-08,2007,,4017883.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2008-09,2008,,4794812.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2009-10,2009,,5599762.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,1T_SEP090910.xls,(b) M3
2025-26,2025,,7.8,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1 GVA at Basic Prices
2024-25,2024,,6.5,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1 GVA at Basic Prices
2025-26,2025,,8.6,GDP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1 GVA at Basic Prices
2025-26,2025,,2.5,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.1 Agriculture
2024-25,2024,,4.1,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.1 Agriculture
2025-26,2025,,2.3,Agriculture,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.1 Agriculture
2025-26,2025,,10.2,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.2 Industry
2024-25,2024,,4.6,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.2 Industry
2025-26,2025,,11.4,Industry,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.2 Industry
2025-26,2025,,8.6,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.3 Services
2024-25,2024,,7.8,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.3 Services
2025-26,2025,,9.2,Services,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.1.3 Services
2025-26,2025,,4.0,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.2 Index of Industrial Production
2024-25,2024,,3.7,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.2 Index of Industrial Production
2025-26,2025,,8.0,IIP,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,1.2 Index of Industrial Production
2025-26,2025,,10.3,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.1 Deposits
2024-25,2024,,9.8,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.1 Deposits
2025-26,2025,,12.7,Deposits,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.1 Deposits
2025-26,2025,,11.0,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2 Credit #
2024-25,2024,,11.2,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2 Credit #
2025-26,2025,,14.5,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2 Credit #
2025-26,2025,,11.0,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2.1 Non-food Credit #
2024-25,2024,,11.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2.1 Non-food Credit #
2025-26,2025,,14.4,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.1.2.1 Non-food Credit #
2025-26,2025,,4.3,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.1 Reserve Money (M0)
2024-25,2024,,4.9,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.1 Reserve Money (M0)
2025-26,2025,,2.9,Reserve_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.1 Reserve Money (M0)
2025-26,2025,,9.4,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.2 Broad Money (M3)
2024-25,2024,,9.0,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.2 Broad Money (M3)
2025-26,2025,,12.1,Broad_Money,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,2.2.2 Broad Money (M3)
2025-26,2025,,80.8,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.4 Credit-Deposit Ratio
2024-25,2024,,80.4,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.4 Credit-Deposit Ratio
2025-26,2025,,81.8,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.4 Credit-Deposit Ratio
2025-26,2025,,86.1,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.5 Incremental Credit-Deposit Ratio #
2024-25,2024,,82.6,Credit,RBI_Bulletin_Historical,Annual,RBI_Econ_001.xlsx,3.5 Incremental Credit-Deposit Ratio #
